RunNumber,DataCategory,Date,TriggerNumbers,TriggerRates/Hz,RunType,TriggerType,LTBthrd:Nhit >,LTBthrd:Esum,LTBthrd:LowEsum,LTBthrd:HighEsum,PeriodFreq/ Hz,FEEthrd,FEEMaxHitPerCh,PMTHV,ACULEDfrequency/Hz,ACULED:NAME,LEDdriveVoltage/V,position/m,2ndLEDName,DoublePulseInterval/us,2ndLEDdriveVoltage/V,position/m,Comments,Description
3042,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.8,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3043,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3044,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.2,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3045,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.4,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3046,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.6,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3047,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.8,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3048,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3049,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.2,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3050,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.4,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3051,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.6,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3052,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.8,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3053,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3054,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.2,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3055,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.4,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3056,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.6,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3057,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.8,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3058,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3059,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.2,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3060,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.4,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3061,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.6,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3062,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.8,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3063,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,10,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3064,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,11,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3065,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,12,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3066,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,13,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3067,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,14,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3068,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,15,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3069,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,16,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3070,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,17,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3071,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,18,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3072,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,19,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3073,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,20,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3074,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,22,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3075,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,24,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3076,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,26,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3077,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,28,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3078,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,30,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3079,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,35,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3080,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,40,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3081,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,45,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3082,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,50,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3083,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,60,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3084,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,70,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3085,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,80,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3086,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,90,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3087,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,100,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3088,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,150,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3089,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,200,-7.08,3.14,HV on; all cable connect,test with ACU LED on,
3090,double pulse,07/06/2010,34000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3091,double pulse,07/06/2010,34000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3092,double pulse,07/06/2010,34000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3093,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3094,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3095,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3096,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3097,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3098,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3099,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3100,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3101,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3102,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3103,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3104,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3105,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3106,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3107,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3108,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3109,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3110,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3111,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3112,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3113,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3114,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3115,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3116,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3117,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3118,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3119,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3120,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3121,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3122,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3123,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3124,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3125,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3126,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3127,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3128,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3129,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3130,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3131,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3132,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3133,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3134,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3135,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3136,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3137,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3138,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3139,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,10,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3140,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,11,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3141,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,12,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3142,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,13,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3143,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,14,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3144,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,15,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3145,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,16,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3146,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,17,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3147,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,18,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3148,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,19,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3149,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,20,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3150,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,22,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3151,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,24,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3152,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,26,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3153,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,28,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3154,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,30,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3155,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,35,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3156,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,40,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3157,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,45,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
3158,double pulse,07/06/2010,37000,1860,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,50,-7.17,3.14,HV on; all cable connect,test with ACU LED on,
